conversation_id,message,sentiment
68," Yep it was definitely a fad haha. So was Justin Bieber song Baby, I don't think it should be the most disliked video on YouTube, but it's definitely annoying",Surprised
69," Hello there, so have you seen any of the Star Wars movies?",Curious to dive deeper
69,I have seen several. I read Tran who played rose left Instagram after racist messages from fans.,Surprised
69," That is so sad fans are so cruel to people.  I have yet to see her in that movie, I really want to though. ",Curious to dive deeper
69,Me too. The last Jedi divided it's fans,Surprised
69,Yeah I think each movie does because there are so many of them and they all have their different tastes.  But the personal comments to the actors is just stupid.,Curious to dive deeper
69,Did you know Chloe Bennet changed her last name to get in to US easier,Surprised
69," No I didn't know that, I wonder how many people do that when they come here.  ",Surprised
69,Seems like a lot. Apparently they get more call backs with American last names.,Surprised
69," Yeah I can see that, and whatever helps for them I'm sure they will do.  Hey do you know how much James Earl Jones was paid for doing all the darth vader lines? ",Curious to dive deeper
69,No. What is it?,Curious to dive deeper
69," I guess he only got paid $7,500, but when I say only, it only took him two and a half hours to do them!",Curious to dive deeper
69,That's a lot for 2 and half hours.in 2018 star wars was worth $65 billion,Surprised
69," Holy cow, I wonder how much it was worth in 1998, probably less than half of that. ",Curious to dive deeper
69," In 2013 star wars was dubbed in Navajo, making it the first major film to be in navajo",Surprised
69,That is awesome!  Did you know Star Wars holds a Guinness World Record title?,Curious to dive deeper
69,No for what? Fox thought star wars would flop,Surprised
69,I guess they hold the record for most successful film merchandising franchise.  When I hear merchandising I think of that scene from Spaceballs.,Curious to dive deeper
69,Do you watch the academy awards? Eminem has more Oscars than Leonardo DiCaprio,Surprised
69,That is crazy!  I heard he has more than Johnny Depp and Will Smith as well.,Curious to dive deeper
69,The Oscars were nominated for 9 Emmys in 2013.,Surprised
69," What? That is so stupid to me, why an awards show?  Do you know who is the only actor to win best actor 3 times?",Curious to dive deeper
69,Daniel day Lewis I think.,Surprised
69," Good call!  He is a great actor though so I can see it, I wonder what roles he won for.  Maybe the butcher role in Gangs of New York. ",Curious to dive deeper
69,Probably. Blazing saddles was nomonanom for 3 Oscars too. Well have a great night.,Surprised
70," Hello, do you like Star Wars?",Curious to dive deeper
70,I don't really though I do respect it as a franchise. How about you?,Curious to dive deeper
70,Yeah I like it. Lucas' wife made such changes to the script that she won the Academy Award,Curious to dive deeper
70," Star Wars is the second highest grossing film series of all time. It's spawned into a bunch of other media like books, video games, theme parks.",Curious to dive deeper
70,Yeah it has certainly taken over everything. It was even dubbed in Navajo,Curious to dive deeper
70,Cool! James Cameron decided to quit being a truck driver so that he could enter the film industry after watching Star Wars. I guess that was the right decision.,Surprised
70," Oh for sure it was, the guy is a legend now. James Earl Jones got only $7500 recording Darth Vader's lines",Curious to dive deeper
70,Crazy! Fox thought Star Wars was going to flop and agreed to George Lucas's proposition to forgo an extra $500K directing fee so that he could keep licensing and merchandising rights. Their decision cost them billions of dollars,Surprised
70,Yeah and at the same time made Lucas a billionaire. He just had a lot of confidence in his work,Curious to dive deeper
70," Yeah, in 2018 the whole Star Wars franchise was estimated at $65 billion",Surprised
70,That is insane. Do you watch the Academy Awards?,Curious to dive deeper
70," No, I don't. How about you?",Curious to dive deeper
70,I watch it sometimes. Did you know Daniel Day-Lewis has won the Oscar 3 times?,Curious to dive deeper
70,I am not sure I even know who he is. Good for him. John Williams has been nominated for more Oscars than anyone besides Walt Disney.,Surprised
70,Yeah Disney is going to be hard to reach by anyone else with 22 Oscars,Curious to dive deeper
70,He got a special Oscar in 1938 for snow white that had a regular sized statuette and seven miniature oscars.,Surprised
70,That is amazing. Eminem has more Oscars than Leonardo DiCaprio and some other big names.,Curious to dive deeper
70," Speaking of Oscars, Kelly Marie Tran went to them. She is the first non white woman in Star Wars leading role.",Surprised
70,That is amazing. Have you seen the movie Blazing Saddles?,Curious to dive deeper
70,I have not seen it. Tran faced a lot of racist and abusive language on her social media though. That's sad.,Sad
70,That is just sad. I hope we move towards behaving as we should with each other. Nice chat :),Happy
71,Hi there!  Are you a Star Wars fan?,Curious to dive deeper
71," Hi, Yes I am a star wars fan!!! Since I was a kid. What about you?",Happy
71,Yes!  Mostly when it comes to the Original trilogy.  Those are the best.,Neutral
71," It is amazing how star wars was created long time ago , in 1977 and with a movie made last year , the star wars fever is so alive!",Happy
71,It has to be one of the most sucessful franchises ever.  40 years and still has a great following.,Neutral
71," It is incredible that the first eight films were nominated for academy awards, they were able to  create wonderful productions!",Happy
71,The total value of the franchise was about $65 billion.  It will definitely always be a legend!,Surprised
71,And 20 century fox though star wars was going to be a failure!!,Surprised
71," I heard that, apparently so did Harrison Ford, I heard he didnt want to be credited in the film initially.",Neutral
71," Is that right! Well, good for George Lucas because this poor vision from 20 century made him a billionaire",Happy
71,It definitely did.  Do you know how much James Earl Jones was paid to record Darth Vader's lines?,Curious to dive deeper
71," I believe it was $7,500, and he just spent 2 hours and a half doing so",Happy
71," Isnt that crazy?  Some of those lines are so iconic, and he got so little for them.  Shame.",Neutral
71," I agree, it is basically nothing.. Did you know George Luca's wife influenced the star wars movies a lot?",Surprised
71," Yeah, didnt she receive an editing award too?",Curious to dive deeper
71,She got an award for editing!! I think she made an important contribution.. good job,Happy
71,She definitely changed some parts significantly.  It would have been far different without her.,Neutral
71," Yes, she did major changes.. and is interesting George did not get the award for directing!",Happy
71,Eminem has more oscars than George Lucas!  That is hard to believe!,Neutral
71," Wow, and he has won more awards than Leo Di Caprio, Johnny Depp and Bill murray combined",Surprised
71," I didnt realized he had any at all, I wonder what they were all for.",Curious to dive deeper
